id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1357352,2,2016/5/10 2:23,2016/5/10 2:37,1,-74.00183868,40.75168991,-73.95591736,40.80886841,N,842
id1825547,1,2016/5/10 2:23,2016/5/10 2:51,1,-73.9879837,40.75461578,-73.98366547,40.66624451,N,1665
id1015539,2,2016/5/10 2:24,2016/5/10 2:47,1,-73.98139954,40.73303604,-74.01084137,40.63993835,N,1401
id0438420,1,2016/5/10 2:24,2016/5/10 2:29,1,-73.98784637,40.72117615,-73.99375153,40.71430206,N,253
id2046438,2,2016/5/10 2:26,2016/5/10 2:28,1,-73.98486328,40.78001022,-73.97991943,40.79048157,N,126
id3590646,1,2016/5/10 2:29,2016/5/10 2:41,1,-73.96714783,40.75909805,-74.00392914,40.74789429,N,699
id1808897,2,2016/5/10 2:30,2016/5/10 2:34,2,-73.97784424,40.76287079,-73.98427582,40.76471329,N,208
id0044667,1,2016/5/10 2:31,2016/5/10 3:08,1,-73.98404694,40.7432785,-73.86531067,40.68339157,N,2199
id1634292,1,2016/5/10 2:32,2016/5/10 3:02,1,-74.00601196,40.73307037,-73.90811157,40.69067764,N,1747
id0222169,1,2016/5/10 2:33,2016/5/10 2:49,1,-73.98479462,40.75705338,-73.95333099,40.8194313,N,982
id2537787,2,2016/5/10 2:33,2016/5/10 2:39,5,-73.9874115,40.73587036,-73.98306274,40.72671127,N,375
id0176063,2,2016/5/10 2:35,2016/5/10 3:06,1,-73.99250031,40.74309921,-73.87628937,40.75254822,N,1855
id2193179,2,2016/5/10 2:36,2016/5/10 2:44,1,-74.00665283,40.74418259,-73.97460175,40.7620163,N,440
id2484864,1,2016/5/10 2:37,2016/5/10 2:41,3,-73.97344208,40.75469589,-73.97913361,40.76141357,N,254
id3289187,2,2016/5/10 2:38,2016/5/10 2:44,5,-73.98492432,40.76097107,-73.99942017,40.74909973,N,324
id3436969,1,2016/5/10 2:40,2016/5/10 2:46,1,-73.96034241,40.77061844,-73.98300171,40.76548004,N,398
id2607946,1,2016/5/10 2:41,2016/5/10 2:51,1,-73.94309998,40.71467209,-73.91397858,40.70004654,N,568
id3281358,1,2016/5/10 2:42,2016/5/10 2:50,1,-73.98197174,40.77896881,-73.96547699,40.8061142,N,465
id0532288,1,2016/5/10 2:42,2016/5/10 3:01,1,-74.00389862,40.7429657,-73.96713257,40.77222443,N,1128
id3051745,2,2016/5/10 2:46,2016/5/10 2:57,1,-73.99449921,40.72135544,-73.94935608,40.69530487,N,632
id0579434,1,2016/5/10 2:47,2016/5/10 2:50,1,-74.0063324,40.74370193,-73.99394226,40.76160812,N,216
id1806214,2,2016/5/10 2:47,2016/5/10 3:05,2,-73.92815399,40.69294357,-73.98291779,40.73877335,N,1083
id2741639,1,2016/5/10 2:47,2016/5/10 2:51,2,-74.00382233,40.74197388,-73.99319458,40.75265503,N,248
id1421285,1,2016/5/10 2:50,2016/5/10 2:56,2,-74.00569153,40.74020386,-73.98818207,40.73210144,N,370
id3608166,2,2016/5/10 2:50,2016/5/10 3:12,2,-73.98062897,40.73060989,-73.92965698,40.7677002,N,1329
id1851628,2,2016/5/10 2:50,2016/5/10 2:55,1,-74.0042572,40.74206924,-73.99790955,40.73698044,N,290
id2281286,2,2016/5/10 2:51,2016/5/10 2:56,3,-73.99498749,40.72143936,-73.98988342,40.71434021,N,302
id1935449,2,2016/5/10 2:52,2016/5/10 3:05,1,-73.96232605,40.76061249,-73.99901581,40.72926331,N,779
id1927121,2,2016/5/10 2:55,2016/5/10 3:07,1,-74.00649261,40.74443054,-74.00814056,40.71707916,N,725
id2413302,1,2016/5/10 2:55,2016/5/10 2:59,1,-73.99037933,40.73114395,-73.99232483,40.74325562,N,238
id3348221,1,2016/5/10 2:57,2016/5/10 3:00,1,-74.00663757,40.74425507,-73.99221802,40.75828934,N,216
id0646928,1,2016/5/10 2:59,2016/5/10 3:12,1,-73.984375,40.72505188,-73.94698334,40.71125031,N,795
id2973528,2,2016/5/10 2:59,2016/5/10 3:05,1,-73.96743011,40.79294968,-73.98943329,40.76945877,N,368
id1238743,1,2016/5/10 3:00,2016/5/10 3:14,1,-73.95726013,40.71190262,-73.91549683,40.68561935,N,850
id1195245,1,2016/5/10 3:02,2016/5/10 3:08,1,-74.00491333,40.74136353,-73.98725891,40.73145676,N,369
id2772056,2,2016/5/10 3:02,2016/5/10 3:04,1,-73.98379517,40.7604866,-73.99137115,40.7499733,N,138
id2869053,1,2016/5/10 3:02,2016/5/10 3:03,1,-73.98855591,40.76392365,-73.99425507,40.75605011,N,91
id1081329,1,2016/5/10 3:03,2016/5/10 3:11,1,-74.00418091,40.75192261,-73.972229,40.79127121,N,478
id3346513,1,2016/5/10 3:03,2016/5/10 3:03,1,-74.01274872,40.64474487,-74.01225281,40.6444397,N,4
id3986395,1,2016/5/10 3:04,2016/5/10 3:18,1,-73.98722839,40.71812439,-73.91512299,40.76769638,N,807
id0717071,1,2016/5/10 3:05,2016/5/10 3:13,1,-73.9835968,40.76047516,-73.97253418,40.78663254,N,517
id1358678,2,2016/5/10 3:06,2016/5/10 3:28,1,-73.99388123,40.73553848,-73.95897675,40.68297958,N,1290
id3535942,2,2016/5/10 3:09,2016/5/10 3:13,1,-73.99386597,40.75894928,-74.00434113,40.7424202,N,231
id3684936,2,2016/5/10 3:13,2016/5/10 3:23,5,-73.9495163,40.78077316,-73.98490906,40.73971939,N,644
id3611843,1,2016/5/10 3:13,2016/5/10 3:28,1,-74.00517273,40.72856522,-73.96457672,40.80746841,N,921
id0178396,2,2016/5/10 3:14,2016/5/10 3:20,1,-73.99031067,40.71900177,-73.95346069,40.70684052,N,339
id2295296,1,2016/5/10 3:15,2016/5/10 3:21,2,-73.98921204,40.74791336,-73.9956131,40.7592392,N,384
id1077300,2,2016/5/10 3:16,2016/5/10 3:28,1,-73.98458862,40.76065063,-73.92436981,40.75370026,N,705
id2324823,1,2016/5/10 3:17,2016/5/10 3:19,1,-73.98152924,40.73275757,-73.97859192,40.74113846,N,142
id3295891,2,2016/5/10 3:17,2016/5/10 3:50,1,-73.94451904,40.79470825,-73.91046143,40.69543076,N,1974
id0364739,2,2016/5/10 3:19,2016/5/10 3:49,2,-73.98399353,40.74363327,-73.85120392,40.75784683,N,1819
id2779192,2,2016/5/10 3:21,2016/5/10 3:25,6,-73.87792969,40.73656464,-73.89813232,40.72445679,N,268
id3297214,2,2016/5/10 3:23,2016/5/10 3:42,1,-73.95081329,40.77925873,-73.94295502,40.84481812,N,1153
id1738825,2,2016/5/10 3:24,2016/5/10 3:36,2,-73.98519135,40.71912003,-73.99790192,40.68741989,N,746
id2937747,2,2016/5/10 3:25,2016/5/10 3:44,1,-73.99252319,40.72849655,-73.95024872,40.8130188,N,1130
id3106727,2,2016/5/10 3:25,2016/5/10 3:37,1,-73.97097015,40.75538635,-73.92481995,40.76896286,N,740
id1513857,1,2016/5/10 3:26,2016/5/10 3:31,1,-73.88166046,40.73770523,-73.89173126,40.7467804,N,259
id0412915,2,2016/5/10 3:27,2016/5/10 4:07,1,-73.99758911,40.74126816,-73.98939514,40.69101334,N,2407
id3958084,1,2016/5/10 3:29,2016/5/10 4:01,1,-73.98140717,40.78089905,-74.1816864,40.68770981,N,1882
id3854983,1,2016/5/10 3:30,2016/5/10 3:50,1,-73.98327637,40.76064301,-73.95342255,40.71781158,N,1186
id0334882,1,2016/5/10 3:30,2016/5/10 3:48,2,-73.98670197,40.7558403,-73.94187927,40.83441544,N,1078
id2402201,2,2016/5/10 3:33,2016/5/10 3:39,1,-73.98310089,40.75490189,-73.97769928,40.74618912,N,362
id2256019,2,2016/5/10 3:37,2016/5/10 3:40,1,-74.00025177,40.73775864,-74.00009918,40.73308182,N,175
id3380521,1,2016/5/10 3:39,2016/5/10 3:43,1,-73.98099518,40.77406693,-73.96569824,40.77267456,N,252
id1106367,1,2016/5/10 3:54,2016/5/10 3:56,3,-73.98607635,40.7617836,-73.98072052,40.76371765,N,89
id3098103,1,2016/5/10 3:56,2016/5/10 4:02,1,-73.92797852,40.76984787,-73.94025421,40.75054932,N,357
id0180834,1,2016/5/10 3:59,2016/5/10 4:01,1,-73.98687744,40.74009323,-73.98423004,40.73840714,N,167
id0608690,2,2016/5/10 4:02,2016/5/10 4:20,1,-73.97796631,40.7456398,-73.93314362,40.68751144,N,1087
id3846444,1,2016/5/10 4:05,2016/5/10 4:14,1,-73.9487381,40.71120834,-73.94882965,40.68419647,N,573
id1295992,2,2016/5/10 4:07,2016/5/10 4:17,1,-73.98761749,40.72938156,-73.9983902,40.75022888,N,621
id0758365,2,2016/5/10 4:09,2016/5/10 4:18,3,-73.9614563,40.76028824,-73.98860931,40.71269989,N,535
id3944757,1,2016/5/10 4:10,2016/5/10 4:12,1,-74.00552368,40.74567413,-74.00435638,40.75230026,N,107
id3422424,1,2016/5/10 4:12,2016/5/10 4:32,1,-73.98828888,40.74885941,-73.86634064,40.73498917,N,1213
id1347660,2,2016/5/10 4:14,2016/5/10 4:21,5,-73.9848938,40.73649979,-73.95542908,40.74295044,N,434
id0902662,2,2016/5/10 4:15,2016/5/10 4:45,3,-74.00079346,40.73155975,-73.90811157,40.67589188,N,1777
id1786189,2,2016/5/10 4:17,2016/5/10 4:18,1,-73.77632904,40.64606094,-73.77632904,40.64606094,N,37
id0518550,1,2016/5/10 4:17,2016/5/10 4:30,1,-73.94953156,40.71411133,-74.01019287,40.71196747,N,752
id0101330,2,2016/5/10 4:21,2016/5/10 4:30,2,-73.95461273,40.76419449,-73.97783661,40.77791595,N,552
id0145332,1,2016/5/10 4:25,2016/5/10 4:29,1,-73.98220062,40.7310791,-73.97834015,40.72161865,N,241
id0915029,1,2016/5/10 4:25,2016/5/10 4:28,1,-73.97439575,40.75085449,-73.97754669,40.7578392,N,157
id0861058,1,2016/5/10 4:28,2016/5/10 4:36,1,-73.88355255,40.74773407,-73.90935516,40.77442551,N,478
id0314099,1,2016/5/10 4:28,2016/5/10 4:37,1,-73.96736145,40.76349258,-73.90763092,40.7416954,N,491
id1301661,2,2016/5/10 4:30,2016/5/10 4:34,1,-73.97135925,40.75107956,-73.99034119,40.73059082,N,224
id3956910,2,2016/5/10 4:31,2016/5/10 4:55,2,-73.9830246,40.76300812,-73.9513092,40.71232986,N,1447
id3485254,1,2016/5/10 4:31,2016/5/10 4:46,1,-73.95433807,40.76599503,-74.00808716,40.71575165,N,875
id3342140,2,2016/5/10 4:33,2016/5/10 4:41,1,-73.97229767,40.67694855,-73.95570374,40.64830017,N,442
id0338747,2,2016/5/10 4:35,2016/5/10 4:57,1,-73.98728943,40.75571823,-74.02841949,40.6228981,N,1308
id1288650,2,2016/5/10 4:36,2016/5/10 4:42,1,-74.00436401,40.72454071,-73.98129272,40.75875854,N,367
id3834792,2,2016/5/10 4:37,2016/5/10 4:44,6,-73.99981689,40.72233963,-73.98954773,40.72626114,N,400
id1995345,1,2016/5/10 4:40,2016/5/10 4:59,1,-74.00010681,40.72859955,-73.87108612,40.77423859,N,1089
id3235559,1,2016/5/10 4:42,2016/5/10 4:54,1,-73.93434906,40.79803467,-73.92848969,40.85366058,N,693
id0867890,2,2016/5/10 4:45,2016/5/10 5:06,5,-73.98564148,40.73252869,-73.93968201,40.82281113,N,1239
id0291527,2,2016/5/10 4:47,2016/5/10 4:57,1,-73.95256042,40.7837677,-73.99069977,40.75121689,N,610
id0256285,2,2016/5/10 4:49,2016/5/10 5:11,1,-73.99342346,40.76253128,-74.18145752,40.68777084,N,1278
id2845831,1,2016/5/10 4:50,2016/5/10 4:57,2,-73.99412537,40.75117111,-73.98770905,40.76968384,N,436
id3939396,2,2016/5/10 4:52,2016/5/10 4:56,1,-73.97029114,40.75267029,-73.98245239,40.74583054,N,219
id1871359,1,2016/5/10 4:57,2016/5/10 5:21,1,-73.93761444,40.74888611,-73.87573242,40.70758057,N,1439
id0711026,1,2016/5/10 4:57,2016/5/10 5:08,1,-73.96220398,40.79523087,-73.9864502,40.75675964,N,636
id1426484,2,2016/5/10 4:59,2016/5/10 5:02,4,-73.92552948,40.8285408,-73.91455078,40.83342361,N,195
id3369376,1,2016/5/10 5:00,2016/5/10 5:11,1,-73.96156311,40.76472092,-74.00701141,40.72732925,N,682
id2051411,2,2016/5/10 5:02,2016/5/10 5:16,1,-73.98018646,40.72222137,-73.99952698,40.75880051,N,842
id1730299,1,2016/5/10 5:03,2016/5/10 5:15,1,-73.94783783,40.74690247,-73.97515106,40.76155472,N,710
id1201801,2,2016/5/10 5:03,2016/5/10 5:08,1,-73.97962952,40.74362183,-73.99222565,40.74923706,N,303
id2853721,2,2016/5/10 5:03,2016/5/10 5:25,6,-73.77720642,40.64646912,-73.9759903,40.75141144,N,1331
id1429247,1,2016/5/10 5:04,2016/5/10 5:16,1,-73.98406219,40.75531387,-73.95094299,40.77788162,N,722
id3022037,2,2016/5/10 5:05,2016/5/10 5:16,3,-73.95626831,40.77212143,-73.99188232,40.74961853,N,660
id0518181,2,2016/5/10 5:07,2016/5/10 5:19,2,-73.96598816,40.76517105,-73.93241882,40.79566956,N,703
id0153417,1,2016/5/10 5:08,2016/5/10 5:35,1,-73.77669525,40.64504242,-73.95324707,40.73242188,N,1616
id0407137,1,2016/5/10 5:10,2016/5/10 5:29,1,-73.9677887,40.80229187,-73.87324524,40.77433777,N,1145
id1797252,2,2016/5/10 5:11,2016/5/10 5:29,2,-73.98226929,40.76922989,-73.8707962,40.7740097,N,1083
id2664760,1,2016/5/10 5:11,2016/5/10 5:20,1,-73.99411774,40.75129318,-73.97537231,40.71774292,N,566
id2638645,2,2016/5/10 5:11,2016/5/10 5:12,5,-73.99147034,40.74470139,-73.99212646,40.74927902,N,86
id1246781,1,2016/5/10 5:13,2016/5/10 5:33,1,-73.94519043,40.78274155,-73.78491211,40.64313507,N,1234
id0909497,1,2016/5/10 5:14,2016/5/10 5:25,1,-73.99134064,40.76013947,-74.0016098,40.72091675,N,618
id1253352,1,2016/5/10 5:20,2016/5/10 5:51,1,-74.00414276,40.74209213,-73.78359985,40.64367294,N,1844
id1022177,1,2016/5/10 5:21,2016/5/10 5:23,1,-73.94940948,40.78472137,-73.94395447,40.78787613,N,110
id1342055,2,2016/5/10 5:22,2016/5/10 5:30,1,-73.96525574,40.77483368,-73.98482513,40.7603302,N,476
id2482087,2,2016/5/10 5:22,2016/5/10 5:50,2,-73.98583984,40.75173187,-73.78250885,40.6487999,N,1682
id0881490,1,2016/5/10 5:26,2016/5/10 5:30,1,-73.98838043,40.74312973,-74.00149536,40.74660492,N,216
id1956462,2,2016/5/10 5:27,2016/5/10 5:34,1,-74.00598145,40.70603943,-73.97808075,40.72930145,N,447
id1359971,1,2016/5/10 5:27,2016/5/10 5:31,1,-73.92420959,40.74399948,-73.92457581,40.74176407,N,225
id3673097,2,2016/5/10 5:28,2016/5/10 5:43,1,-73.98433685,40.72501373,-73.9382019,40.68239594,N,922
id0947294,1,2016/5/10 5:29,2016/5/10 5:31,1,-73.95225525,40.78392029,-73.95307159,40.78873825,N,140
id2993364,2,2016/5/10 5:29,2016/5/10 5:36,1,-73.97385406,40.76462173,-73.99330902,40.75189972,N,391
id3747072,1,2016/5/10 5:30,2016/5/10 5:43,1,-73.94780731,40.78334808,-74.00489807,40.72861481,N,790
id2125531,1,2016/5/10 5:30,2016/5/10 5:42,1,-73.99437714,40.72622299,-73.96620941,40.76480103,N,721
id0089687,1,2016/5/10 5:31,2016/5/10 5:36,1,-73.96113586,40.76074982,-73.9755249,40.75220871,N,315
id3998446,1,2016/5/10 5:32,2016/5/10 5:38,1,-73.98587799,40.73529053,-73.991745,40.74920654,N,335
id3869093,2,2016/5/10 5:35,2016/5/10 5:44,1,-73.97968292,40.7270813,-73.96485138,40.71047592,N,569
id2919566,2,2016/5/10 5:35,2016/5/10 5:58,1,-73.98916626,40.75782013,-74.17710114,40.69481659,N,1420
id0451567,1,2016/5/10 5:35,2016/5/10 5:53,1,-73.99385071,40.74153519,-73.86459351,40.77019501,N,1057
id3358868,1,2016/5/10 5:35,2016/5/10 5:44,1,-73.96051025,40.76954269,-73.99036407,40.75106812,N,547
id3511301,1,2016/5/10 5:36,2016/5/10 5:39,1,-73.97219086,40.76530838,-73.98238373,40.76908875,N,173
id1394543,2,2016/5/10 5:36,2016/5/10 5:58,2,-74.00739288,40.70816422,-74.18339539,40.68809509,N,1357
id0792026,1,2016/5/10 5:37,2016/5/10 5:42,1,-73.99075317,40.7557373,-73.98201752,40.75225449,N,300
id3548659,2,2016/5/10 5:37,2016/5/10 5:41,2,-73.95188904,40.77761841,-73.96517944,40.76173019,N,235
id0095836,2,2016/5/10 5:38,2016/5/10 6:02,2,-73.77672577,40.64539337,-73.91207123,40.68780899,N,1429
id0989038,1,2016/5/10 5:40,2016/5/10 5:47,1,-73.95248413,40.76582336,-73.97523499,40.75336456,N,439
id1075531,1,2016/5/10 5:41,2016/5/10 5:46,1,-73.99056244,40.75600815,-73.97867584,40.76665497,N,310
id3681176,1,2016/5/10 5:42,2016/5/10 5:46,1,-73.99234009,40.74938583,-73.98363495,40.74401093,N,211
id0410459,1,2016/5/10 5:43,2016/5/10 5:59,1,-73.99345398,40.68233109,-74.00151825,40.75127792,N,965
id2336156,2,2016/5/10 5:43,2016/5/10 5:46,1,-73.97547913,40.75185013,-73.97403717,40.74440002,N,167
id1398319,1,2016/5/10 5:43,2016/5/10 6:05,1,-74.01580048,40.71536636,-74.17694092,40.69482803,N,1331
id3983537,2,2016/5/10 5:43,2016/5/10 5:48,1,-73.98177338,40.77843857,-73.96548462,40.76596832,N,318
id2149958,2,2016/5/10 5:43,2016/5/10 5:48,1,-73.98069,40.74787903,-73.97477722,40.74192047,N,283
id3455080,2,2016/5/10 5:44,2016/5/10 5:47,5,-73.98990631,40.75703049,-73.97879028,40.75896835,N,212
id2989405,1,2016/5/10 5:44,2016/5/10 5:47,1,-73.98583984,40.72694016,-73.97502899,40.74184036,N,162
id0487831,2,2016/5/10 5:44,2016/5/10 6:16,5,-73.92022705,40.74354172,-73.92112732,40.73606873,N,1881
id2929237,2,2016/5/10 5:44,2016/5/10 5:52,1,-73.9477005,40.77088928,-73.97727203,40.75904846,N,477
id0087903,2,2016/5/10 5:45,2016/5/10 5:52,4,-73.99693298,40.7424202,-74.00243378,40.72241974,N,368
id0093555,1,2016/5/10 5:46,2016/5/10 5:49,1,-73.98377228,40.76016235,-73.9895401,40.75646973,N,156
id0704414,2,2016/5/10 5:46,2016/5/10 6:07,1,-73.98290253,40.76226044,-73.8723526,40.7745285,N,1290
id3364710,1,2016/5/10 5:51,2016/5/10 5:55,1,-73.96289825,40.77204514,-73.96234131,40.76631546,N,244
id0494386,1,2016/5/10 5:52,2016/5/10 6:00,1,-74.00115967,40.741745,-73.9851532,40.7600441,N,473
id2051821,1,2016/5/10 5:52,2016/5/10 6:02,1,-73.95472717,40.78652191,-73.9927597,40.7430191,N,575
id2449176,2,2016/5/10 5:52,2016/5/10 5:59,1,-73.98274994,40.73948288,-73.98143768,40.75093842,N,409
id1222160,2,2016/5/10 5:54,2016/5/10 6:04,2,-73.93412781,40.80216599,-73.95581055,40.82282639,N,573
id2242643,2,2016/5/10 5:57,2016/5/10 5:59,5,-73.99710083,40.74192047,-74.00177002,40.73236084,N,159
id3551723,2,2016/5/10 5:57,2016/5/10 6:08,1,-73.82788849,40.71311188,-73.82019043,40.73429108,N,674
id0775836,2,2016/5/10 5:57,2016/5/10 5:57,1,-73.98872375,40.74808121,-73.98899078,40.74814987,N,30
id0367879,2,2016/5/10 5:57,2016/5/10 6:08,4,-73.97586823,40.74884033,-73.94429016,40.78813934,N,660
id2974455,2,2016/5/10 5:57,2016/5/10 6:04,2,-73.97949219,40.78631592,-73.98768616,40.76927567,N,416
id3777077,2,2016/5/10 5:58,2016/5/10 6:04,2,-73.99658203,40.7376709,-74.00740814,40.72719955,N,323
id1781450,2,2016/5/10 5:59,2016/5/10 6:00,2,-74.00907898,40.71343994,-74.00682068,40.7180481,N,79
id2896580,2,2016/5/10 5:59,2016/5/10 6:06,1,-73.9775238,40.74655151,-73.99285126,40.74769974,N,392
id0176109,1,2016/5/10 6:01,2016/5/10 6:08,1,-73.9876709,40.73245621,-73.97197723,40.76008987,Y,449
id0137615,1,2016/5/10 6:02,2016/5/10 6:09,1,-73.95262909,40.79844666,-73.98046875,40.77519608,N,447
id1210073,2,2016/5/10 6:02,2016/5/10 6:09,5,-73.9781189,40.75239182,-73.95220947,40.78973007,N,439
id0379150,2,2016/5/10 6:02,2016/5/10 6:11,1,-73.99738312,40.74169922,-73.98779297,40.77022171,N,537
id0589607,2,2016/5/10 6:02,2016/5/10 6:09,5,-73.98668671,40.73968887,-73.98387146,40.75492096,N,406
id0429554,1,2016/5/10 6:02,2016/5/10 6:06,1,-73.96591949,40.7645607,-73.95555878,40.76599121,N,255
id2980852,2,2016/5/10 6:03,2016/5/10 6:14,5,-74.00006104,40.71779633,-73.94560242,40.71155167,N,655
id0605897,1,2016/5/10 6:04,2016/5/10 6:20,1,-73.97518921,40.7521019,-74.01409149,40.71367645,N,997
id2110511,1,2016/5/10 6:04,2016/5/10 6:14,1,-73.99004364,40.75603104,-73.99312592,40.72789764,N,619
id3304175,2,2016/5/10 6:04,2016/5/10 6:06,2,-73.97669983,40.75614929,-73.98033905,40.76047897,N,158
id2325937,1,2016/5/10 6:06,2016/5/10 6:13,1,-73.95976257,40.77949905,-73.98300171,40.75174713,N,453
id1931163,2,2016/5/10 6:06,2016/5/10 6:19,1,-73.99311066,40.7278862,-73.98275757,40.76037979,N,760
id1354073,1,2016/5/10 6:07,2016/5/10 6:12,1,-73.95760345,40.76171875,-73.9697113,40.76300812,N,300
id1722788,1,2016/5/10 6:09,2016/5/10 6:15,1,-73.98621368,40.75837326,-73.99511719,40.74975204,N,401
id3796039,2,2016/5/10 6:10,2016/5/10 6:19,1,-73.95640564,40.78065491,-73.95363617,40.76442719,N,589
id2356596,1,2016/5/10 6:11,2016/5/10 6:15,1,-73.98605347,40.76738739,-73.97821808,40.75750351,N,217
id1800840,2,2016/5/10 6:13,2016/5/10 6:25,1,-73.99588013,40.69530487,-73.95930481,40.76027679,N,765
id0354949,1,2016/5/10 6:13,2016/5/10 6:26,1,-73.9524765,40.77295685,-74.00736237,40.7104454,N,763
id3467587,1,2016/5/10 6:13,2016/5/10 6:20,1,-73.98706055,40.76037216,-73.97451782,40.7591095,N,417
id2252549,1,2016/5/10 6:14,2016/5/10 6:27,1,-73.98194885,40.73643112,-74.01373291,40.71485901,N,724
id3690305,2,2016/5/10 6:15,2016/5/10 6:21,1,-74.00631714,40.73350143,-74.00875854,40.71448517,N,383
id0557000,2,2016/5/10 6:17,2016/5/10 6:34,1,-73.97763824,40.76433945,-73.87094879,40.77397919,N,1023
id1526173,2,2016/5/10 6:17,2016/5/10 6:28,1,-73.97515106,40.75605774,-73.98260498,40.7693634,N,647
id1974629,2,2016/5/10 6:19,2016/5/10 6:38,1,-73.96147919,40.76850128,-74.01509857,40.71444702,N,1126
id2628427,1,2016/5/10 6:20,2016/5/10 6:23,1,-73.9924469,40.7481842,-73.99208069,40.73851776,N,195
id2032926,1,2016/5/10 6:20,2016/5/10 6:25,1,-73.99085999,40.75601959,-73.97934723,40.75935364,N,331
id2015257,1,2016/5/10 6:20,2016/5/10 6:35,1,-74.00094604,40.73168182,-73.95257568,40.7892952,N,849
id1158032,1,2016/5/10 6:20,2016/5/10 6:31,1,-73.94775391,40.770504,-73.98365021,40.72925186,N,645
id3533948,2,2016/5/10 6:23,2016/5/10 6:41,2,-73.9580307,40.78041077,-74.00714111,40.7054863,N,1082
id0865315,1,2016/5/10 6:23,2016/5/10 6:27,1,-73.99099731,40.75614166,-73.97897339,40.75876617,N,271
id2270157,1,2016/5/10 6:24,2016/5/10 6:30,1,-73.99058533,40.75592041,-73.98767853,40.77601624,N,376
id0319387,2,2016/5/10 6:25,2016/5/10 7:25,1,-73.79005432,40.64659882,-74.01059723,40.72042084,N,3602
id3006723,2,2016/5/10 6:25,2016/5/10 6:37,1,-73.99330139,40.73667908,-73.98143768,40.77421951,N,729
id0262336,2,2016/5/10 6:25,2016/5/10 6:31,2,-73.96639252,40.76234818,-73.96379089,40.77412033,N,374
id0483618,1,2016/5/10 6:25,2016/5/10 6:39,1,-73.94670868,40.77895737,-73.95441437,40.78624344,N,799
id0188360,1,2016/5/10 6:26,2016/5/10 6:39,1,-74.01622009,40.7147522,-73.99150848,40.74898911,N,790
id3513588,1,2016/5/10 6:26,2016/5/10 6:32,1,-73.9563446,40.76802826,-73.97612,40.77593613,N,409
id1881389,2,2016/5/10 6:26,2016/5/10 7:11,2,-73.95494843,40.63964844,-73.94875336,40.69697952,N,2713
id3727838,2,2016/5/10 6:26,2016/5/10 6:30,6,-74.00666809,40.72290802,-74.03987885,40.73150635,N,237
id0120100,2,2016/5/10 6:27,2016/5/10 6:44,5,-73.95172882,40.77352142,-73.98430634,40.75481033,N,1058
id1410745,2,2016/5/10 6:27,2016/5/10 6:35,6,-73.94777679,40.77501297,-73.97129059,40.75788879,N,471
id2679869,2,2016/5/10 6:28,2016/5/10 6:37,1,-73.97825623,40.72911072,-73.95426178,40.76433945,N,546
id0628745,1,2016/5/10 6:29,2016/5/10 6:36,1,-73.9901886,40.756073,-74.0055542,40.75084305,N,406
id2256017,2,2016/5/10 6:29,2016/5/10 6:40,1,-73.98136139,40.78128433,-73.94291687,40.8404274,N,636
id1765097,2,2016/5/10 6:30,2016/5/10 6:39,1,-73.97528839,40.73299408,-73.97971344,40.76075363,N,561
id2838020,1,2016/5/10 6:30,2016/5/10 6:33,1,-73.98403931,40.7375145,-73.97946167,40.74881363,N,191
id3301812,1,2016/5/10 6:30,2016/5/10 6:41,1,-73.96165466,40.76769638,-73.98887634,40.75617981,N,658
id3119791,2,2016/5/10 6:30,2016/5/10 6:42,1,-73.99022675,40.75656128,-73.9773941,40.7364006,N,726
id2735156,2,2016/5/10 6:31,2016/5/10 6:35,2,-73.95905304,40.81473541,-73.97186279,40.79480362,N,244
id3396345,1,2016/5/10 6:31,2016/5/10 6:48,1,-73.99104309,40.7502594,-73.95363617,40.76686859,N,1031
id0032573,2,2016/5/10 6:31,2016/5/10 6:41,5,-73.997612,40.7335701,-73.97572327,40.75481415,N,587
id0770084,1,2016/5/10 6:31,2016/5/10 6:35,1,-74.00138855,40.72751617,-73.98853302,40.73694992,N,252
id1152856,2,2016/5/10 6:32,2016/5/10 6:53,5,-73.98438263,40.69577789,-73.98046875,40.76762772,N,1265
id3268400,1,2016/5/10 6:32,2016/5/10 6:40,1,-74.00570679,40.72546387,-73.98410034,40.75465775,N,512
id2273720,2,2016/5/10 6:32,2016/5/10 6:39,1,-74.00389862,40.74300385,-74.01314545,40.7170105,N,420
id2550694,2,2016/5/10 6:32,2016/5/10 6:43,5,-73.96111298,40.76488113,-73.98422241,40.73759079,N,629
id1936981,2,2016/5/10 6:33,2016/5/10 6:40,1,-73.99044037,40.75598907,-73.97445679,40.76042938,N,417
id3153070,2,2016/5/10 6:33,2016/5/10 6:45,1,-73.91926575,40.74674988,-73.97060394,40.75905609,N,728
id1787323,2,2016/5/10 6:34,2016/5/10 6:48,5,-73.99178314,40.74229813,-73.95136261,40.75045013,N,836
